longitude,latitude,store_name,street_address,city,state,zip,phone_number
-92.048407,30.158241,T-1473  Lafayette,4313 Ambassador Caffery Pkwy,Lafayette,LA,70508,(337)406-2536
-75.63794,41.465653,T-1474  Dickson City,1140 Commerce Blvd,Dickson City,PA,18519,(570)383-7100
-76.244808,43.188019,T-1475  Clay,3857 State Route 31,Liverpool,NY,13090,(315)652-5157
-76.019285,43.03128,T-1476  Fayetteville,340 Towne Dr,Fayetteville,NY,13066,(315)637-6205
-73.773077,42.858231,T-1477  Clifton Park,26 Crossing Blvd,Clifton Park,NY,12065,(518)371-6520
-82.287963,38.420681,T-1478  Barboursville,2070 Thundering Herd Rd,Barboursville,WV,25504,(304)736-7767
-85.670519,38.198234,T-1479  Bashford Manor,3600 Mall Rd,Louisville,KY,40218,(502)456-6768
-80.258443,26.117578,T-1480  Plantation,8201 Federated West Roadway,Plantation,FL,33324,(954)377-0085
-87.472812,37.975643,T-1481  Evansville,6625 E Lloyd Expy,Evansville,IN,47715,(812)402-8500
-86.090785,42.831977,T-1482  Holland,3456 W Shore Dr,Holland,MI,49424,(616)820-0093
-87.98509,44.465017,T-1483  Bellevue,2050 Lime Kiln Rd,Green Bay,WI,54311,(920)406-0755
-93.291222,44.683264,T-1484  Lakeville,18275 Kenrick Ave,Lakeville,MN,55044,(952)892-5400
-116.982134,32.839525,T-1485  Santee,9846 Mission Gorge Rd,Santee,CA,92071,(619)449-9790
-84.325241,33.827747,T-1486  North Druid Hills,2400 N Druid Hills Rd NE,Atlanta,GA,30329,(404)267-0060
-94.665199,39.016702,T-1487  Mission,6100 Broadmoor St,Mission,KS,66202,(913)262-2434
-87.605848,41.737534,T-1488  Chicago South,8560 S Cottage Grove Ave,Chicago,IL,60619,(773)371-8555
-96.643864,32.965153,T-1489  Garland East,5301 N Garland Ave,Garland,TX,75040,(972)535-0252
-98.217371,26.269035,T-1490  McAllen North,7400 N 10th St,McAllen,TX,78504,(956)994-1815
-74.380785,40.812692,T-1491  East Hanover,130 State Route 10 Ste 1,East Hanover,NJ,7936,(973)887-3145
-75.317646,43.082161,T-1492  New Hartford,1 Sangertown Sq Ste 3,New Hartford,NY,13413,(315)738-0471
-80.157433,33.038037,T-1493  Summerville,450 Azalea Square Blvd,Summerville,SC,29483,(843)832-0429
-70.714082,41.974003,T-1495  Kingston,101 Independence Mall Way,Kingston,MA,2364,(781)585-5825
-71.654715,42.281602,T-1496  Westborough,330 Turnpike Rd,Westborough,MA,1581,(508)366-1426
-81.707178,30.103418,T-1497  Fleming Island,1490 County Rd 220,Orange Park,FL,32003,(904)278-8652
-89.828793,30.316826,T-1498  Slidell,61121 Airport Rd,Slidell,LA,70460,(985)649-6903
-85.409524,32.622634,T-1499  Opelika,2640 Enterprise Dr,Opelika,AL,36801,(334)705-0152
-105.156728,39.732041,T-1500  Denver West,14500 W Colfax Ave Unit B1,Lakewood,CO,80401,(303)273-9940
-104.71789,38.885846,T-1501  Colorado Springs East,3810 Bloomington St,Colorado Springs,CO,80922,(719)574-4351
-121.288362,38.791754,T-1502  Roseville North,10451 Fairway Dr,Roseville,CA,95678,(916)780-1020
-81.737008,30.187399,T-1503  Orange Park,1919 Wells Rd,Orange Park,FL,32073,(904)264-2748
-78.541323,35.977162,T-1504  Wake Forest,12000 Retail Dr,Wake Forest,NC,27587,(919)761-1001
-80.872704,35.596864,T-1505  Mooresville,594 River Hwy,Mooresville,NC,28117,(704)799-1233
-102.348764,31.891819,T-1506  Odessa,3909 E 42nd St,Odessa,TX,79762,(432)366-0398
-76.491205,42.483535,T-1508  Lansing,40 Catherwood Rd,Ithaca,NY,14850,(607)257-3387
-90.3395,38.5081,T-1509  South County,4250 Rusty Rd,Saint Louis,MO,63128,(314)892-6336
-75.536337,40.613061,T-1510  Allentown,1600 N Cedar Crest Blvd,Allentown,PA,18104,(610)398-4006
-86.626537,36.33295,T-1511  Hendersonville,1004 Andrews Run,Hendersonville,TN,37075,(615)826-6895
-80.3733,25.9804,T-1512  Miramar,16901 Miramar Pkwy,Miramar,FL,33027,(954)435-2571
-85.674411,38.142112,T-1513  Louisville Jefferson Pavilion,7311 Jefferson Blvd,Louisville,KY,40219,(502)964-1053
-97.18745,32.909654,T-1514  North Richland Hills,8532 Davis Blvd,North Richland Hills,TX,76180,(817)503-0548
-97.191627,32.906526,T-1515  Hampton Village,4255 Hampton Ave,St. Louis,MO,63109,(314)802-0122
-71.600477,42.362853,T-1516  Marlborough,423 Donald Lynch Blvd,Marlborough,MA,1752,(508)573-1004
-97.080438,33.068193,T-1517  Flower Mound,5959 Long Prairie Rd,Flower Mound,TX,75028,(972)874-6700
-81.430257,28.491777,T-1518  Orlando Millenia,4750 Millenia Plaza Way,Orlando,FL,32839,(407)541-0019
-81.705302,28.547821,T-1519  Clermont,2660 East Hwy 50,Clermont,FL,34711,(352)394-8510
-71.460943,43.04425,T-1520  Hooksett,100 Quality Dr,Hooksett,NH,3106,(603)621-1451
-73.891279,42.77468,T-1521  Niskayuna,428 Balltown Rd,Schenectady,NY,12304,(518)346-8540
-92.583545,44.568855,T-1522  Red Wing,151 Tyler Rd N,Red Wing,MN,55066,(651)388-7704
-98.550861,29.494542,T-1523  Balcones Heights Crossroads,4522 Fredricksburg Rd,Balcones Heights,TX,78201,(210)280-0000
-115.30629,36.11403,T-1524  Las Vegas Far SW,4155 S Grand Canyon Dr,Las Vegas,NV,89147,(702)251-0330
-106.077181,39.638169,T-1525  Silverthorne,PO Box 26870,Silverthorne,CO,80497,(970)468-2268
-121.1976,37.7943,T-1526  Manteca,280 Spreckels Ave,Manteca,CA,95336,(209)823-9982
-121.414957,38.460411,T-1527  Sacramento SW,8101 Cosumnes River Blvd,Sacramento,CA,95823,(916)525-3576
-73.401455,41.415518,T-1528  Bethel,7 Stony Hill Rd,Bethel,CT,6801,(203)448-1029
-79.8197,32.8239,T-1529  Mt Pleasant,1300 Long Grove Dr,Mount Pleasant,SC,29464,(843)388-1973
-85.3808,40.221633,T-1530  Muncie,3601 N Barr St,Muncie,IN,47303,(765)254-9027
-97.191604,31.534239,T-1531  Waco,5401 Bosque Blvd,Waco,TX,76710,(254)399-0067
-71.536832,42.798323,T-1532  Nashua NW,600 Amherst St,Nashua,NH,3063,(603)324-0039
-77.082854,38.775994,T-1533  Alexandria Hybla Valley,6600 Richmond Hwy,Alexandria,VA,22306,(703)253-0018
-84.36314,39.354134,T-1534  West Chester Township,7644 Voice of America Center Dr,West Chester Township,OH,45069,(513)712-1001
-94.839705,29.289449,T-1535  Galveston,6128 Broadway St,Galveston,TX,77551,(409)740-0102
-97.143988,32.591036,T-1536  Mansfield,1801 Highway 287 N,Mansfield,TX,76063,(817)453-0005
-95.969923,41.14308,T-1537  Bellevue,3808 Twin Creek Dr,Bellevue,NE,68123,(402)291-6747
-94.514979,38.815146,T-1538  Belton,1106 E North Ave,Belton,MO,64012,(816)331-3516
-89.926829,38.57292,T-1539  Shiloh,3400 Green Mountcrossing Dr,Shiloh,IL,62269,(618)628-3333
-114.327033,48.23815,T-1540  Kalispell,2365 US Highway 93 N,Kalispell,MT,59901,(406)751-8700
-76.73135,39.38462,T-1541  Pikesville,1737 Reisterstown Rd,Pikesville,MD,21208,(410)486-4141
-97.705843,30.315117,T-1542  Austin East,5621 N I H 35,Austin,TX,78723,(512)651-0202
-94.819586,38.847787,T-1543  Olathe South,20255 W 154th St,Olathe,KS,66062,(913)782-5975
-73.542532,41.055111,T-1544  Stamford,21 Broad St,Stamford,CT,6901,(203)388-0006
-84.58758,39.236435,T-1545  Colerain,9040 Colerain Ave,Cincinnati,OH,45251,(513)719-0037
-84.500403,33.657705,T-1546  East Point,3660 Marketplace Blvd,East Point,GA,30344,(404)267-0063
-118.86474,34.28106,T-1547  Moorpark,800 New Los Angeles Ave,Moorpark,CA,93021,(805)530-0028
-117.512968,33.823432,T-1548  Corona,2615 Tuscanny St,Corona,CA,92881,(951)277-3075
-111.88864,40.91991,T-1750  Centerville,200 N Market Place Dr,Centerville,UT,84014,(801)292-0071
-111.85036,40.62291,T-1751  Fort Union,7025 Park Centre Dr,Salt Lake City,UT,84121,(801)255-2292
-111.8924,40.56665,T-1752  Sandy South Towne,10130 S State St,Sandy,UT,84070,(801)255-3301
-112.00622,41.17352,T-1753  Riverdale,1135 W Riverdale Rd,Riverdale,UT,84405,(801)392-1990
-111.69904,40.29667,T-1754  Orem State Street,175 W Center St,Orem,UT,84057,(801)224-6007
-111.98027,41.08714,T-1755  Layton,815 W 2000 N,Layton,UT,84041,(801)773-0287
-94.76385,38.9102,T-1756  Olathe,15345 W 119th St,Olathe,KS,66062,(913)393-4400
-94.67556,38.90498,T-1757  Overland Park,12200 Blue Valley Pkwy,Overland Park,KS,66213,(913)327-7770
-84.12146,33.8189,T-1758  Stone Mountain,2055 W Park Place Blvd,Stone Mountain,GA,30087,(770)879-5898
-94.76864,39.01031,T-1759  Shawnee,15700 Shawnee Mission Pkwy,Shawnee,KS,66217,(913)962-8222
-81.20209,28.55418,T-1760  Waterford Lakes,325 N Alafaya Trl,Orlando,FL,32828,(407)482-8155
-84.39632,34.06458,T-1761  Roswell,1135 Woodstock Rd,Roswell,GA,30075,(770)998-0144
-86.8473,40.4184,T-1762  Lafayette,3630 State Road 26 E,Lafayette,IN,47905,(765)446-8551
-96.81143,33.09993,T-1763  Frisco,3201 Preston Rd,Frisco,TX,75034,(972)668-6880
-96.82712,33.0317,T-1764  Plano West,2200 Dallas Pkwy,Plano,TX,75093,(972)781-6587
-97.25645,32.89303,T-1765  Watauga,8000 Denton Hwy,Watauga,TX,76148,(817)427-8039
-97.18414,32.83544,T-1766  Hurst,1400 Precinct Line Rd,Hurst,TX,76053,(817)282-8808
-93.5789,41.7066,T-1767  Ankeny,2135 SE Delaware Ave,Ankeny,IA,50021,(515)964-9000
-91.65055,42.03618,T-1768  Cedar Rapids North,1030 Blairs Ferry Rd NE,Cedar Rapids,IA,52402,(319)393-1600
-105.1732,39.95547,T-1769  Superior,400 Marshall Rd,Superior,CO,80027,(303)209-0106
-97.41341,32.6787,T-1770  Cityview,5700 Overton Ridge Blvd,Fort Worth,TX,76132,(817)423-1600
-91.71763,41.94431,T-1771  Cedar Rapids South,3400 Edgewood Rd SW,Cedar Rapids,IA,52404,(319)396-4444
-86.71136,33.42809,T-1772  Birmingham 280 Corridor,4616 Highway 280 S,Birmingham,AL,35242,(205)408-7687
-86.63896,33.60283,T-1773  Trussville,1654 Gadsden Hwy,Birmingham,AL,35235,(205)655-6950
-91.43469,44.77913,T-1774  Eau Claire,3649 S Hastings Way,Eau Claire,WI,54701,(715)838-0196
-96.76966,32.97995,T-1775  North Dallas Coit Road,16731 Coit Rd,Dallas,TX,75248,(214)775-0206
-105.10149,39.61076,T-1776  Denver SW,9390 W Cross Dr,Littleton,CO,80123,(720)922-1475
-96.1941,41.23582,T-1777  Omaha West,17810 W Center Rd,Omaha,NE,68130,(402)697-4930
-80.255,26.1927,T-1778  Lauderhill,7730 W Commercial Blvd,Lauderhill,FL,33351,(954)572-6724
-84.1452,33.95047,T-1779  Gwinnett,3935 Venture Dr,Duluth,GA,30096,(770)232-1929
-84.54371,34.08397,T-1780  Woodstock,140 Woodstock Square Ave,Woodstock,GA,30189,(678)494-5307
-81.48575,28.55387,T-1781  West Colonial,7501 W Colonial Dr,Orlando,FL,32818,(407)290-6728
-95.85647,36.0628,T-1782  Tulsa SE,10711 E 71st St,Tulsa,OK,74133,(918)307-8161
-97.07953,47.88728,T-1783  Grand Forks,3601 32nd Ave S,Grand Forks,ND,58201,(701)787-6177
-96.74502,32.86668,T-1784  Dallas NE,6419 Skillman St,Dallas,TX,75231,(214)348-0240
-98.6671,29.55164,T-1785  San Antonio West,11311 Bandera Rd,San Antonio,TX,78250,(210)682-2253
-95.62567,29.59792,T-1786  Sugar Land,16300 Southwest Fwy,Sugar Land,TX,77479,(281)340-0550
-87.52067,33.19597,T-1787  Tuscaloosa,1901 13th Ave E,Tuscaloosa,AL,35404,(205)462-1064
-86.33869,39.76256,T-1788  Avon,10209 E US Highway 36,Avon,IN,46123,(317)271-6483
-86.08522,39.66725,T-1789  Southport,4850 E Southport Rd,Indianapolis,IN,46237,(317)787-4169
-81.40849,28.36636,T-1790  Hunters Creek,2155 Town Center Blvd,Orlando,FL,32837,(407)251-5133
-93.76842,41.64869,T-1791  Urbandale,11148 Plum Dr,Urbandale,IA,50322,(515)270-6556
-92.32359,42.46659,T-1792  Waterloo,1501 E San Marnan Dr,Waterloo,IA,50702,(319)226-6500
-80.68789,35.21092,T-1793  Charlotte East,8830 Albermarle Rd,Charlotte,NC,28227,(704)264-0078
-78.7817,35.9043,T-1794  Raleigh NW,8651 Brier Creek Pkwy,Raleigh,NC,27617,(919)765-0005
-81.02821,29.10917,T-1795  Port Orange,1771 Dunlawton Ave,Port Orange,FL,32127,(386)322-1348
-73.7011,42.64506,T-1796  East Greenbush,625 3rd Ave Ext,Rensselaer,NY,12144,(518)283-6476
-97.79483,30.47358,T-1797  Austin NW,10900 Lakeline Mall Blvd,Austin,TX,78717,(512)651-3376
-73.90693,40.87281,T-1798  Riverdale,40 W 225th St #50,Bronx,NY,10463,(718)733-7199
-89.02775,42.36603,T-1799  Machesney Park,9833 N Alpine Rd,Machesney Park,IL,61115,(815)639-3300
-96.33399,42.45145,T-1800  Sioux City,5775 Sunnybrook Dr,Sioux City,IA,51106,(712)274-8644
-88.33986,42.1625,T-1801  Algonquin,750 S Randall Rd,Algonquin,IL,60102,(847)458-5340
-72.72587,41.65935,T-1802  Newington,3265 Berlin Turnpike,Newington,CT,6111,(860)616-0022
-70.91754,42.50548,T-1803  Salem,227 Highland Ave,Salem,MA,1970,(978)224-4000
-81.5352,41.5006,T-1804  University Heights,14070 Cedar Rd,University Heights,OH,44118,(216)416-0025
-119.31852,36.29235,T-1805  Visalia,4247 S Mooney Blvd,Visalia,CA,93277,(559)749-0740
-104.93908,39.70997,T-1806  Glendale,4301 E Virginia Ave,Glendale,CO,80246,(303)209-0182
-82.51995,35.57619,T-1807  Asheville,115 River Hills Rd,Asheville,NC,28805,(828)298-1262
-74.02991,41.10529,T-1808  Spring Valley,50 Spring Valley Market Pl,Spring Valley,NY,10977,(845)371-5013
-75.00945,40.10077,T-1809  Philadelphia NE,11000 Roosevelt Blvd Ste 3,Philadelphia,PA,19116,(215)305-0000
-94.08881,33.45678,T-1811  Texarkana,102 Richmond Ranch Rd,Texarkana,TX,75501,(903)223-0062
-97.94974,30.31303,T-1812  Bee Cave,3702 Ranch Rd 620 S,Bee Cave,TX,78738,(512)651-0094
-104.7513,40.39353,T-1813  Greeley,4400 Centerplace Dr,Greeley,CO,80634,(970)330-5443
-111.81571,40.37823,T-1814  American Fork,608 W Main St,American Fork,UT,84003,(801)756-5449
-116.96895,32.64976,T-1815  Chula Vista East,910 Eastlake Pkwy,Chula Vista,CA,91914,(619)213-1010
-115.56858,32.81331,T-1816  El Centro,2295 N Imperial Ave,El Centro,CA,92243,(760)482-5400
-97.67003,30.40977,T-1817  Austin NE,12901 N I H 35 Ste 3-300,Austin,TX,78753,(512)651-0608
-72.67848,40.93319,T-1818  Riverhead,1150 Old Country Rd,Riverhead,NY,11901,(631)208-9424
-121.74716,37.96229,T-1819  Antioch Slatten Ranch,5769 Lone Tree Way,Antioch,CA,94531,(925)752-0002
-82.72685,27.95887,T-1820  Clearwater,2747 Gulf to Bay Blvd,Clearwater,FL,33759,(727)431-0231
-96.60508,39.17187,T-1821  Manhattan,800 Commons Pl,Manhattan,KS,66503,(785)770-3643
-74.13558,40.8249,T-1822  Clifton,30 Kingsland Rd,Clifton,NJ,7014,(973)330-0002
-74.21939,40.13081,T-1823  Howell Township,4955 US Highway 9,Howell,NJ,7731,(732)363-4182
-78.57895,35.68633,T-1824  Garner East,1040 Timber Dr E,Garner,NC,27529,(919)661-2017
-86.16892,32.36003,T-1825  Montgomery,2576 Berryhill Rd,Montgomery,AL,36117,(334)356-6265
-78.56899,35.86561,T-1826  Raleigh NE,7900 Old Wake Forest Rd,Raleigh,NC,27616,(919)790-1024
-77.4436,38.8964,T-1827  Chantilly,14391 Chantilly Crossing Ln,Chantilly,VA,20151,(571)262-0020
-80.27473,39.30939,T-1828  Bridgeport,2800 Meadowbrook Mall,Bridgeport,WV,26330,(304)842-7770
-80.03621,32.93441,T-1829  North Charleston,7250 Rivers Ave,North Charleston,SC,29406,(843)553-4691
-73.67937,43.32789,T-1830  Queensbury,578 Aviation Rd,Queensbury,NY,12804,(518)792-6016
-93.38986,45.17183,T-1831  Champlin,11990 Business Park Blvd N,Champlin,MN,55316,(763)354-1006
-93.23313,45.16679,T-1832  Blaine,1500 109th Ave NE,Blaine,MN,55449,(763)354-1000
-93.37657,44.74493,T-1833  Savage,14333 Hwy 13,Savage,MN,55378,(952)226-1444
-117.64149,34.13343,T-1834  Upland,1931 Campus Ave,Upland,CA,91784,(909)985-0348
-71.7779,42.20023,T-1835  Millbury,70 Worcester Providence Tpke #100,Millbury,MA,1527,(508)865-3116
-96.93547,32.60297,T-1836  Cedar Hill,739 N Highway 67,Cedar Hill,TX,75104,(972)291-6149
-95.15335,29.53637,T-1837  Baybrook,1801 W Bay Area Blvd,Webster,TX,77598,(281)819-4116
-111.89666,33.29691,T-1838  Chandler West Santan,3425 W Frye Rd,Chandler,AZ,85226,(480)281-0007
-72.5476,42.3573,T-1839  Hadley,367 Russell St,Hadley,MA,1035,(413)586-5945
-94.60684,38.88299,T-1840  Stateline,1201 W 136th St,Kansas City,MO,64145,(816)412-0108
-81.52491,41.31224,T-1841  Macedonia,8282 Golden Link Blvd,Northfield,OH,44067,(330)468-9176
-94.68059,38.85365,T-1842  Overland Park South,8101 W 151st,Overland Park,KS,66223,(913)905-0419
-117.28103,33.9384,T-1843  Riverside SE,2755 Canyon Springs Pkwy,Riverside,CA,92507,(951)697-6778
-89.79715,35.13755,T-1844  Cordova,475 N Germantown Pkwy,Cordova,TN,38018,(901)248-0200
-75.84631,41.23747,T-1845  Wilkes-Barre,3400 Wilkes-Barre Township Commons,Wilkes-Barre Township,PA,18702,(570)829-0511
-117.05445,32.74139,T-1846  Lemon Grove,3424 College Ave,San Diego,CA,92115,(619)471-0025
-122.76641,45.33303,T-1847  Wilsonville,25925 SW Heather Pl,Wilsonville,OR,97070,(503)682-7781
-86.13666,39.91306,T-1848  Nora Plaza,1300 E 86th St Ste 35,Indianapolis,IN,46240,(317)810-0044
-73.97692,40.6845,T-1849  Atlantic Terminal,139 Flatbush Ave,Brooklyn,NY,11217,(718)290-1109
-96.85366,32.95135,T-1850  Addison,3730 Belt Line Rd,Addison,TX,75001,(214)414-0025
-121.55281,37.00099,T-1851  Gilroy,6705 Camino Arroyo,Gilroy,CA,95020,(408)848-6466
-98.4334,29.35309,T-1852  San Antonio SE,3227 SE Military Dr,San Antonio,TX,78223,(210)247-0082
-81.69686,30.23498,T-1853  Ortega,6331 Roosevelt Blvd,Jacksonville,FL,32244,(904)596-1065
-77.1156,39.05641,T-1854  Rockville,5700 Bou Ave,Rockville,MD,20852,(301)945-0018
-68.74184,44.84228,T-1855  Bangor,60 Longview Dr,Bangor,ME,4401,(207)945-3133
-73.91968,41.62582,T-1856  Poughkeepsie,2001 South Rd,Poughkeepsie,NY,12601,(845)297-0938
-77.40861,38.46816,T-1857  Stafford,1090 Stafford Market Pl,Stafford,VA,22556,(540)658-9901
-78.440511,38.1296,T-1858  Charlottesville,312 Connor Dr,Charlottesville,VA,22911,(434)964-0231
-81.97259,28.09215,T-1859  Lakeland North,4005 Highway 98 N,Lakeland,FL,33809,(863)859-1622
-97.64069,35.55581,T-1860  Oklahoma City NW,8315 N Rockwell Ave,Oklahoma City,OK,73132,(405)506-6086
-96.61127,33.68087,T-1861  Sherman,4160 Town Center Road,Sherman,TX,75092,(903)892-4465
-121.37428,38.05563,T-1862  Stockton North,10424 Trinity Parkway,Stockton,CA,95219,(209)235-0251
-110.78797,32.20809,T-1863  Tucson SE,9615 E Old Spanish Trl,Tucson,AZ,85748,(520)296-4290
-74.5601,40.9052,T-1864  Rockaway,381 Mount Hope Ave,Rockaway,NJ,7866,(973)989-5740
-74.02203,40.80254,T-1865  North Bergen Commons,7101 Tonnelle Ave,North Bergen,NJ,7047,(201)520-1701
-73.42019,40.75131,T-1866  Farmingdale,100 Willow Park Ctr,Farmingdale,NY,11735,(631)962-0270
-116.29189,33.71013,T-1867  La Quinta,78935 US Hwy 111,La Quinta,CA,92253,(760)564-0492
-122.83694,45.36718,T-1868  Sherwood,21365 SW Baler Way,Sherwood,OR,97140,(503)610-6000
-117.20648,34.07169,T-1869  Redlands,27320 W Lugonia Ave,Redlands,CA,92374,(909)307-1602
-82.25597,34.70611,T-1870  Simpsonville,694 Fairview Rd,Simpsonville,SC,29680,(864)963-7251
-76.31638,39.46104,T-1871  Abingdon,403 Constant Friendship Blvd,Abingdon,MD,21009,(410)670-9000
-78.95926,35.96537,T-1872  Durham,4037 Durham Chapel Hill Blvd,Durham,NC,27707,(919)765-0008
-77.60555,38.79558,T-1873  Gainesville,13301 Gateway Center Dr,Gainesville,VA,20155,(571)261-5052
-77.5332,39.1155,T-1874  Leesburg,1200 Edwards Ferry Rd,Leesburg,VA,20176,(703)777-8730
-76.77872,39.96422,T-1875  York West,2251 York Crossing Dr,York,PA,17404,(717)764-9661
-90.13988,30.44407,T-1876  Covington,69320 Highway 21,Covington,LA,70433,(985)871-7093
-93.98774,29.9477,T-1877  Port Arthur,3100 Highway 365 Ste 90,Port Arthur,TX,77642,(409)729-3201
-86.49421,39.16209,T-1878  Bloomington,2966 E 3rd St,Bloomington,IN,47401,(812)336-3473
-87.72277,41.81222,T-1879  Chicago South Pulaski,4433 S Pulaski Rd,Chicago,IL,60632,(773)579-2120
-87.76349,43.71642,T-1880  Kohler,4085 State Highway 28,Sheboygan Falls,WI,53085,(920)451-6802
-88.20146,41.54156,T-1881  Shorewood,1111 Brook Forest Ave,Shorewood,IL,60431,(815)609-6800
-87.94404,41.74915,T-1882  Willowbrook,7601 Kingery Hwy,Willowbrook,IL,60527,(630)321-2080
-122.66717,45.6865,T-1883  Vancouver NW,8801 NE Hazel Dell Ave,Vancouver,WA,98665,(360)713-0004
-118.34501,34.09011,T-1884  West Hollywood,7100 Santa Monica Blvd Ste 201,West Hollywood,CA,90046,(323)603-0004
-73.5314,40.773,T-1885  Hicksville,2003 Broadway Mall,Hicksville,NY,11801,(516)806-2096
-74.0357,40.73257,T-1886  Jersey City,100 14th St,Jersey City,NJ,7310,(201)499-0017
-73.81917,40.90049,T-1887  Mt. Vernon,500 East Sanford Blvd,Mount Vernon,NY,10550,(914)530-3000
-87.8084,41.9553,T-1888  Norridge,4050 N Harlem Ave,Norridge,IL,60706,(708)583-6980
-87.63125,41.86831,T-1889  Chicago South Loop,1154 S Clark St,Chicago,IL,60605,(312)212-6300
-76.95537,38.96808,T-1890  Prince Georges Plaza,3500 East West Hwy Ste 1200,Hyattsville,MD,20782,(301)955-0005
-92.41348,35.08708,T-1891  Conway,501 Elsinger Blvd,Conway,AR,72032,(501)328-5739
-78.64245,35.83623,T-1892  Raleigh Central,4191 The Circle at North Hills St,Raleigh,NC,27609,(919)781-9848
-77.11629,38.84445,T-1893  Skyline,5115 Leesburg Pike,Falls Church,VA,22041,(703)253-0021
-95.6962,29.9696,T-1894  Cypress,25901 Highway 290,Cypress,TX,77429,(281)256-8116
-87.97066,43.01562,T-1895  West Milwaukee,1501 Miller Park Way,West Milwaukee,WI,53214,(414)203-0106
-88.34385,41.97558,T-1896  South Elgin,530 Randall Rd,South Elgin,IL,60177,(847)697-1017
-76.88649,38.84734,T-1897  Forestville,3101 Donnell Dr,District Heights,MD,20747,(301)778-1651
-71.06273,42.32952,T-1898  Boston South Bay,7 Allstate Rd,Dorchester,MA,2125,(617)602-1921
-83.026855,39.99356,T-1899 Target Mail Order Rx,1717 Olentangy River Rd Ste 1899,Columbus,OH,43212,(614)298-1070
-93.7785,41.56014,T-1901  West Des Moines SW,5405 Mill Civic Pkwy,West Des Moines,IA,50266,(515)223-0262
-86.2303,41.62782,T-1902  South Bend,1400 E Ireland Rd,South Bend,IN,46614,(574)299-1402
-88.1714,41.8011,T-1903  Warrenville,28201 Diehl Rd,Warrenville,IL,60555,(630)961-4061
-95.63751,30.09036,T-1904  Houston Tomball North,14302 FM 2920 Rd,Tomball,TX,77377,(281)255-6820
-112.03123,33.37846,T-1905  South Mountain,2140 E Baseline Rd,Phoenix,AZ,85042,(602)281-1119
-119.67483,36.32455,T-1906  Hanford,140 N 12th Ave,Hanford,CA,93230,(559)582-9298
-89.6903,35.04956,T-1907  Collierville,325 New Byhalia Rd,Collierville,TN,38017,(901)860-0000
-95.77496,29.73438,T-1908  Katy West,23710 Westheimer Pkwy,Katy,TX,77494,(281)392-8331
-84.09253,33.6913,T-1909  Lithonia,8109 Mall Pkwy,Lithonia,GA,30038,(678)259-0046
-81.17417,31.98407,T-1910  Savannah,14065 Abercorn St,Savannah,GA,31419,(912)925-2667
-85.88502,39.21915,T-1911  Columbus,1865 N National Rd,Columbus,IN,47201,(812)376-0450
-88.04305,42.28107,T-1912  Mundelein,3100 W Route 60,Mundelein,IL,60060,(847)367-2650
-87.50757,41.56698,T-1913  Munster,8005 Calumet Ave,Munster,IN,46321,(219)836-2489
-92.60511,38.15956,T-1914  Osage Beach,3880 Highway D,Lake Ozark,MO,65049,(573)302-7969
-73.77,42.758,T-1915  Latham,675 Troy Schenectady Rd,Latham,NY,12110,(518)782-0348
-72.86913,41.35137,T-1916  North Haven,200 Universal Dr N,North Haven,CT,6473,(203)859-3490
-74.91546,39.96835,T-1917  Mount Laurel,4 Centerton Rd,Mount Laurel,NJ,8054,(856)533-1197
-81.47277,28.33163,T-1918  Kissimmee West,4795 W Irlo Bronson Memorial Hwy,Kissimmee,FL,34746,(407)594-0029
-90.668678,35.821298,T-1919  Jonesboro,3000 Highland DrSuite A,Jonesboro,AR,72401,(870)934-9661
-90.05864,32.34345,T-1920  Flowood,170 Promenade Blvd,Flowood,MS,39232,(601)919-1415
-97.34424,32.52699,T-1922  Burleson,200 NW John Jones Dr,Burleson,TX,76028,(817)302-0058
-80.9674,33.98251,T-1923  Columbia Garners Ferry,6090A Garners Ferry RD,Columbia,SC,29209,(803)647-0168
-87.7876,41.9275,T-1924  Chicago Brickyard,6525 W Diversey Ave,Chicago,IL,60707,(773)804-3610
-87.91578,42.88365,T-1925  Oak Creek,8989 S Howell Ave,Oak Creek,WI,53154,(414)216-0001
-122.3072,37.88617,T-1926  Albany,1057 Eastshore Hwy,Albany,CA,94710,(510)982-0512
-121.86267,37.25281,T-1927  San Jose Oakridge,879 Blossom Hill Rd,San Jose,CA,95123,(408)513-3002
-105.0733,39.88716,T-1928  Westminster,10445 Reed St,Westminster,CO,80021,(303)410-8310
-74.426627,40.554954,T-1929  South Plainfield,5000 Hadley Center Dr,South Plainfield,NJ,7080,(908)444-2023
-71.31129,42.03524,T-1930  Plainville,91 Taunton St,Plainville,MA,2762,(508)643-5008
-77.52741,37.53433,T-1931  Forest Hill,7107 Forest Hill Ave,Richmond,VA,23225,(804)330-7365
-78.87635,35.74651,T-1932  Apex,1201 Beaver Creek Commons Dr,Apex,NC,27502,(919)372-1405
-85.06414,41.12139,T-1933  Fort Wayne NE,6119 Stellhorn Rd,Fort Wayne,IN,46815,(260)485-8640
-80.72034,28.22807,T-1934  Viera,8455 N Wickham Rd,Viera,FL,32940,(321)242-9631
-80.20241,26.71006,T-1935  Royal Palm Beach,10155 Okeechobee Blvd,West Palm Beach,FL,33411,(561)204-2349
-117.88708,33.76075,T-1936  Santa Ana NW,1441 W 17th St,Santa Ana,CA,92706,(714)481-0030
